doc_id,place_name,text,rating,date,char_len,word_count,text_v2
Ci9DQUlRQUNvZENodHljRjlvT2pWTmNFSjZSbVl4U3pGYVdGVldObUZtTURWRVZrRRAB,KREDENS CAFE,"Смачна кава та трубочка.Ціни високі. В центрі міста. Не сподобалось, що в закладі дуже брудно, затерті крісла. Туалет працює лише одна кабінка, а людей багато. Туалетний папір відсутній.",3,2026-01-06T08:01:34,186,28,смачна кава та трубочка ціни високі в центрі міста не сподобалось що в закладі дуже брудно затерті крісла туалет працює лише одна кабінка а людей багато туалетний папір відсутній
Ci9DQUlRQUNvZENodHljRjlvT21aWlowZE9VMmN0VDBOQ2EwOUtlV04wWDBod2RXYxAB,KREDENS CAFE,"Безкоштовна кава військовим, приємний персонал. Кава хороша. Однозначно 5 зірок",5,2025-11-29T10:19:59,79,10,безкоштовна кава військовим приємний персонал кава хороша однозначно 5 зірок
Ci9DQUlRQUNvZENodHljRjlvT21ZM2FUVldTMVJ1ZFhSNVFuWjZaa3MyWWxjMFFYYxAB,KREDENS CAFE,"Задоволені відвідуванням закладу,особливо наявністю дитячого куточку!",4,2025-10-24T11:26:36,69,6,задоволені відвідуванням закладу особливо наявністю дитячого куточку
Ci9DQUlRQUNvZENodHljRjlvT2pJNFgzQlFObmRtYUd0UGMxWkdWbTlXZW1GTmQzYxAB,KREDENS CAFE,"Це місце стало для мене справжнім відкриттям. Атмосфера — спокійна, камерна, з тим самим львівським шармом, коли хочеться просто сидіти, дивитись на місто й насолоджуватись ароматом кави. Я замовила еспресо-тонік і еклер — і це був ідеальний дует. Еспресо-тонік — освіжаючий, збалансований, із яскравою цитрусовою ноткою, яка додає настрою навіть у похмурий день. А еклер — ніжний, легкий, не занадто солодкий, із кремом, що буквально тане в роті. Персонал — привітний, уважний, але без зайвого пафосу, що тільки підсилює відчуття комфорту. І окремий плюс — смаколики для песиків на касі 🐾 Це та дрібниця, яка одразу дає відчути, що тут справді дбають про гостей — і двоногих, і чотирилапих 💛",5,2025-10-19T13:43:25,692,110,це місце стало для мене справжнім відкриттям атмосфера спокійна камерна з тим самим львівським шармом коли хочеться просто сидіти дивитись на місто й насолоджуватись ароматом кави я замовила еспресо тонік і еклер і це був ідеальний дует еспресо тонік освіжаючий збалансований із яскравою цитрусовою ноткою яка додає настрою навіть у похмурий день а еклер ніжний легкий не занадто солодкий із кремом що буквально тане в роті персонал привітний уважний але без зайвого пафосу що тільки підсилює відчуття комфорту і окремий плюс смаколики для песиків на касі це та дрібниця яка одразу дає відчути що тут справді дбають про гостей і двоногих і чотирилапих
Ci9DQUlRQUNvZENodHljRjlvT2tJMFQxTXlTMlZGVGtsZmRHUnhRa1Z3U0cxMGVXYxAB,KREDENS CAFE,Wonderful and spacious cafe. Lot’s of place to work or socialize over coffee. Amazing location. Nice view of the Lviv opera and tasty coffee. Always a pleasant experience to get coffee here,4,2025-09-28T13:33:08,189,32,wonderful and spacious cafe lot’s of place to work or socialize over coffee amazing location nice view of the lviv opera and tasty coffee always a pleasant experience to get coffee here
Ci9DQUlRQUNvZENodHljRjlvT2xwdU1HdGlkWEpIWjJSS01sWmZURzk0WWpocVIxRRAB,KREDENS CAFE,"Найкраще кафе щоб посидіти з ноутом, є багато затишних місць з резетками, і дуже смачні десерти!",5,2025-09-17T12:58:59,96,16,найкраще кафе щоб посидіти з ноутом є багато затишних місць з резетками і дуже смачні десерти
Ci9DQUlRQUNvZENodHljRjlvT2tWQ2JteFJTVEF4TjJaR05DMVllRnA2VjA1UVZHYxAB,KREDENS CAFE,"Користувався кав’ярнею під час поїздки у Львів. З самого ранку в понеділок мені швидко та якісно приготували каву. Персонал дуже привітний, спокійний, та допомагає з проблемами які можуть виникнути (в моєму випадку - розлита кава🥲). Все на висоті: розташування, зручність, швидкість та обслуговування. Не знаю чи є краща кав’ярня щоб попити каву перед оперою.",5,2025-08-18T09:17:32,359,54,користувався кав’ярнею під час поїздки у львів з самого ранку в понеділок мені швидко та якісно приготували каву персонал дуже привітний спокійний та допомагає з проблемами які можуть виникнути в моєму випадку розлита кава все на висоті розташування зручність швидкість та обслуговування не знаю чи є краща кав’ярня щоб попити каву перед оперою
ChdDSUhNMG9nS0VKWE90TmFwbTVDMmhBRRAB,KREDENS CAFE,"(точную сумму не помню, но больше 610) брали на прошлой неделе еду, буквально немножко, тортик и кофе. Хожу я рядом с кафешками, болит бошка, думаю щас сдохну. Захожу, беру все самое все маленькое, миниатюрное, 610 грн, вы сдурели? я подумала ладно, может вместо кусочка тортика принесут тортище щас. Села за столик, жду минут 10 когда нарежут мой торт и сделают кофе расслабилась, думаю ладно, посмотрю что остальные кушают, ничего! Сидят за компьютером и все, ничего не заказывают потому что стоит все как почка. Отдыхаю за бешеные бабки, орут на все кафе мое имя так, что все аж оглянулись. За 610 грн можно и отнести мне кофе и тортик 1 на 1 см. Еда нормальная, сухой немного будто кофеек . Зато с сердечком. 5 грн за торт, 5 за кофеечек, и 600 за сердечко на кофеечек. я в шоке просто, я извиняюсь, я за такие деньги схаваю весь город в другом ресторане, а тут тортик и кофе. а так сойдет. ну почти, ставлю 2 звезды, для красоты чтоб немного поднять ваш рейтинг",2,2025-05-13T19:06:23,966,171,точную сумму не помню но больше 610 брали на прошлой неделе еду буквально немножко тортик и кофе хожу я рядом с кафешками болит бошка думаю щас сдохну захожу беру все самое все маленькое миниатюрное 610 грн вы сдурели я подумала ладно может вместо кусочка тортика принесут тортище щас села за столик жду минут 10 когда нарежут мой торт и сделают кофе расслабилась думаю ладно посмотрю что остальные кушают ничего сидят за компьютером и все ничего не заказывают потому что стоит все как почка отдыхаю за бешеные бабки орут на все кафе мое имя так что все аж оглянулись за 610 грн можно и отнести мне кофе и тортик 1 на 1 см еда нормальная сухой немного будто кофеек зато с сердечком 5 грн за торт 5 за кофеечек и 600 за сердечко на кофеечек я в шоке просто я извиняюсь я за такие деньги схаваю весь город в другом ресторане а тут тортик и кофе а так сойдет ну почти ставлю 2 звезды для красоты чтоб немного поднять ваш рейтинг
ChZDSUhNMG9nS0VJelZuUEctN0tTUlRREAE,KREDENS CAFE,"Ми з Луцька, приїхали на вихідний. Відвідали кафе 04.05.2025. Сервіс сподобався, дівчата молодці, доброзичливі, підтримують бесіду, клієнтоорієнтовані. Смачна кава - арабіка, не вуличний шмурдяк, тістечка свіжі. Приємною несподіванкою був бонус, як для військового. 5 зірок, тримаймо стрій!",5,2025-05-06T08:38:36,290,37,ми з луцька приїхали на вихідний відвідали кафе сервіс сподобався дівчата молодці доброзичливі підтримують бесіду клієнтоорієнтовані смачна кава арабіка не вуличний шмурдяк тістечка свіжі приємною несподіванкою був бонус як для військового 5 зірок тримаймо стрій
ChZDSUhNMG9nS0VJQ0FnTUNZMk8zV01BEAE,KREDENS CAFE,"Просто обожнюю вас! Моє олдскульне місце, з часів студентського життя. Багато зустрічей, багато спогадів. Мало того, що у вас найсмачніша кава, так ще й військових обслуговують безкоштовно. Завжди інціативи і підтримка ЗСУ. Я свого часу віддавала мішок з акумуляторами також для ЗСУ. Велике дякую за все, що ви робите. Ви завжди привітні, завжди у вас тепло та затишно. Бонус локації - вигляд з вікна. Люблю і всіх закликаю на капучино, чи що ви там любите. У цьому місці все прекрасне. Час вас не зіпсував, а це рідкість. Назавжди 💘",5,2025-05-01T04:04:02,533,89,просто обожнюю вас моє олдскульне місце з часів студентського життя багато зустрічей багато спогадів мало того що у вас найсмачніша кава так ще й військових обслуговують безкоштовно завжди інціативи і підтримка зсу я свого часу віддавала мішок з акумуляторами також для зсу велике дякую за все що ви робите ви завжди привітні завжди у вас тепло та затишно бонус локації вигляд з вікна люблю і всіх закликаю на капучино чи що ви там любите у цьому місці все прекрасне час вас не зіпсував а це рідкість назавжди
ChdDSUhNMG9nS0VJQ0FnTUN3MXZMVzd3RRAB,KREDENS CAFE,😍,5,2025-03-18T17:41:56,1,1,
Ci9DQUlRQUNvZENodHljRjlvT2pONFZWazFaRmRsUzBaZmFYQldVVFJLUlV0WlowRRAB,Трапезна Ідей,"В цей заклад, особисто я, більше не піду і не раджу йти. Атмосфера була спочатку хороша, потім з хлопцем пішли спитати офіціанта, чи правильно нас порахували. Жінка напилася за столом, з чоловіком і його ще жіночка) Передаю їм привіт, якщо читають, і бажаю помити свій брудний рот з милом)) Сказали, щоб хлопець зняв окуляри, обливали його брудом, офіціант усміхався і нічого у відповідь не сказав. На таких клієнтів викликають адміністратора і виганяють з закладу. Бажаю всього «хорошого» Вам. Львівські люди самі добрі, це топ. З такими людьми і ворогів не треба)",1,2026-01-10T19:05:35,565,91,в цей заклад особисто я більше не піду і не раджу йти атмосфера була спочатку хороша потім з хлопцем пішли спитати офіціанта чи правильно нас порахували жінка напилася за столом з чоловіком і його ще жіночка передаю їм привіт якщо читають і бажаю помити свій брудний рот з милом сказали щоб хлопець зняв окуляри обливали його брудом офіціант усміхався і нічого у відповідь не сказав на таких клієнтів викликають адміністратора і виганяють з закладу бажаю всього хорошого вам львівські люди самі добрі це топ з такими людьми і ворогів не треба
Ci9DQUlRQUNvZENodHljRjlvT25FelFrMTZaMUZmT0ZkWFdYZEdWME4xY1Roa1dXYxAB,Трапезна Ідей,"Трапезна Ідей - просто неймовірний заклад, зі щиро львівською атмосферою, привітними власниками та гостями, папужкою, і кухнею, за якою варто повернутись. Ба борщ і цибулевий пляцок, який я куштувала, були справжніми відкриттями, рекомендую їх спробувати. Щиро раджу усім відвідати Трапезну, якщо захочете гастрономічних відкриттів і відчуття справжньої львівської атмосфери.",5,2026-01-08T14:14:50,375,49,трапезна ідей просто неймовірний заклад зі щиро львівською атмосферою привітними власниками та гостями папужкою і кухнею за якою варто повернутись ба борщ і цибулевий пляцок який я куштувала були справжніми відкриттями рекомендую їх спробувати щиро раджу усім відвідати трапезну якщо захочете гастрономічних відкриттів і відчуття справжньої львівської атмосфери
Ci9DQUlRQUNvZENodHljRjlvT2xkVWNtbHRNWGwzWjJwUmNUQXRPRmMxVFhSTVZGRRAB,Трапезна Ідей,"Атмосферне місце, нормальні ціни та смачна їжа",5,2025-12-31T12:57:21,46,7,атмосферне місце нормальні ціни та смачна їжа
Ci9DQUlRQUNvZENodHljRjlvT25WMmVXZFFlbUZrU201UlgzSmtYelZOTFdkSVMwRRAB,Трапезна Ідей,"Смачно, затишна атмосфера, приємний персонал",5,2025-12-14T17:00:08,44,5,смачно затишна атмосфера приємний персонал
Ci9DQUlRQUNvZENodHljRjlvT2pWa1VYZEJiMUZIU21rMU16RTFRalpGTURsSFgxRRAB,Трапезна Ідей,Дякую Віталію Романовичу за обслуговування та атмосферу! Все смачно та незабутньо! Всім рекомендую цей заклад!,5,2025-11-07T17:57:57,110,15,дякую віталію романовичу за обслуговування та атмосферу все смачно та незабутньо всім рекомендую цей заклад
Ci9DQUlRQUNvZENodHljRjlvT20xVVkwVnBVV3haYmtVME5XTjVibFpFUTBWQ00yYxAB,Трапезна Ідей,"Хочу подякувати Віталію, який працює у трапезній «Ідея». Дуже привітний і уважний працівник — завжди зустрічає з усмішкою, допомагає зробити правильний вибір зі страв, пояснює склад і радить найсмачніше. Видно, що він любить свою роботу і дбає про гостей. Атмосфера у трапезній завдяки таким людям тепла й по-домашньому щира. Окреме спасибі за чудовий сервіс і щирість - саме такі працівники створюють справжній дух галицької кухні!",5,2025-11-07T17:52:52,432,65,хочу подякувати віталію який працює у трапезній ідея дуже привітний і уважний працівник завжди зустрічає з усмішкою допомагає зробити правильний вибір зі страв пояснює склад і радить найсмачніше видно що він любить свою роботу і дбає про гостей атмосфера у трапезній завдяки таким людям тепла й по домашньому щира окреме спасибі за чудовий сервіс і щирість саме такі працівники створюють справжній дух галицької кухні
Ci9DQUlRQUNvZENodHljRjlvT2sxNldrMXZaa2MyTWtaeVRHdFFSVkJ1U25wU2JGRRAB,Трапезна Ідей,"Віталій Романович, обслуговування 10/10, пропозиції теж 10/10, рекомендую усім!",5,2025-11-07T17:46:38,79,9,віталій романович обслуговування 10 10 пропозиції теж 10 10 рекомендую усім
Ci9DQUlRQUNvZENodHljRjlvT2xGWFgwdFRTMEZsUm1Kc2MwOTNTMjV1WWpGbVUzYxAB,Трапезна Ідей,"Приємне місце, їжа домашня. Кава смачна. Дякую!",4,2025-10-10T10:43:55,47,7,приємне місце їжа домашня кава смачна дякую
Ci9DQUlRQUNvZENodHljRjlvT2xodGMxaDZOelk0VmpGd2JEWndaRGxZVlhoM1JuYxAB,Трапезна Ідей,"Дуже атмосферне місце з домашнім квасом та пивом. Відчутно любов у всьому, а ще це підземелля, де відсутній час.",5,2025-10-06T16:18:53,112,19,дуже атмосферне місце з домашнім квасом та пивом відчутно любов у всьому а ще це підземелля де відсутній час
Ci9DQUlRQUNvZENodHljRjlvT2s5SFNsOXVNM014V0hwU2FuSmZlRXh3VEc5UVlXYxAB,Трапезна Ідей,Смачна ситна їжа. Будьте готові мати при собі «мезим» бо важко перетравлювати той асортимент)) Дуже привітні господарі. Окремо радимо тушковане мʼясо у печі (тане у роті).,5,2025-09-28T16:21:37,171,26,смачна ситна їжа будьте готові мати при собі мезим бо важко перетравлювати той асортимент дуже привітні господарі окремо радимо тушковане у печі тане у роті
Ci9DQUlRQUNvZENodHljRjlvT2pKRE1VdGpRMmhCV21VeldtcDFURzFXVm5aR1luYxAB,Трапезна Ідей,"Один з найунікальніших, найцікавіших і найсмачніших закладів Львова. Абсолютний маст-візіт, прихована перлина галицької кухні.",5,2025-08-19T14:12:27,126,14,один з найунікальніших найцікавіших і найсмачніших закладів львова абсолютний маст візіт прихована перлина галицької кухні
Ci9DQUlRQUNvZENodHljRjlvT2tvd2RVbFJUbTlUWjJKQlYydE9TazFaUW5KQmJFRRAB,Трапезна Ідей,"Їжа свіжа, смачна, бездоганно приготовлена.",5,2025-07-29T19:38:39,43,5,їжа свіжа смачна бездоганно приготовлена
Ci9DQUlRQUNvZENodHljRjlvT21wR1dVMU5XSEJ0YlZobloxTkRjbTlSWW1oaExXYxAB,Трапезна Ідей,"Вітання, друзі. Не рекомендую цей заклад! Багато із заявлених позицій в меню відсутні. Обслуговування геть кволе. Ми чекали понад 20 хвилин після замовлення. Але нам навіть не принесли прибор. Довелося піти до Ресторації Теплий п’єц. Там працюють профі. Шановні власники, замініть персонал. Він абсолютно не професійний. У другій залі стійкий аромат від мишей. Бажаю успіхів.",1,2025-07-27T16:11:47,375,55,вітання друзі не рекомендую цей заклад багато із заявлених позицій в меню відсутні обслуговування геть кволе ми чекали понад 20 хвилин після замовлення але нам навіть не принесли прибор довелося піти до ресторації теплий п’єц там працюють профі шановні власники замініть персонал він абсолютно не професійний у другій залі стійкий аромат від мишей бажаю успіхів
Ci9DQUlRQUNvZENodHljRjlvT2xKcFV6bDJMVXhWWTJobk1VNUtOMEl4VFdZMFpIYxAB,Трапезна Ідей,"Дуже затишна кафе біля Арсеналу. Здається, там дійсно раніше була трапезна. Дуже смачно, холодний квас це топ у спеку. Ціни гарні, атмосфнрно.",5,2025-07-10T10:52:20,142,22,дуже затишна кафе біля арсеналу здається там дійсно раніше була трапезна дуже смачно холодний квас це топ у спеку ціни гарні атмосфнрно
Ci9DQUlRQUNvZENodHljRjlvT2s1VFRUUkNXV1JWT1dwSlFqUjZRbkJWVW5sMU1rRRAB,Трапезна Ідей,"Неймовірно смачно, затишна атмосфера, невимовно доступно (по цінах) і гарне обслуговування 10/10",5,2025-06-20T15:26:46,96,12,неймовірно смачно затишна атмосфера невимовно доступно по цінах і гарне обслуговування 10 10
Ci9DQUlRQUNvZENodHljRjlvT2pWVk1ESnlYMGRLTkhFdGNDMHlTSE4zWmtzNVNWRRAB,Грузинський Ресторан “MAMA NANA”,Всім раджу цей заклад Меню та приготування шефом на вищому рівні Дуже сподобався гранатовий сік свіжовижатий)),5,2026-02-20T17:48:38,110,16,всім раджу цей заклад меню та приготування шефом на вищому рівні дуже сподобався гранатовий сік свіжовижатий
Ci9DQUlRQUNvZENodHljRjlvT25Wa1psVTBiVlEyWVhaRWFFVTBRbmRKZGxkbFRFRRAB,Грузинський Ресторан “MAMA NANA”,Дуже смачно,5,2026-02-15T13:58:21,11,2,дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT2tnMlQxQkdZMkZUUm10RWRGbHhUSEUzU1RsaWJYYxAB,Грузинський Ресторан “MAMA NANA”,"Дякую, все сподобалось, рекомендую!!! Дуже смачно, душевна атмосфера.",5,2026-02-15T13:58:21,69,8,дякую все сподобалось рекомендую дуже смачно душевна атмосфера
Ci9DQUlRQUNvZENodHljRjlvT2pOaVNGbHdjMEpmVm0wMmVYRTJkalF3YzFnd09GRRAB,Грузинський Ресторан “MAMA NANA”,"Дуже смачно,дякую вам",5,2026-02-08T17:45:23,21,3,дуже смачно дякую вам
Ci9DQUlRQUNvZENodHljRjlvT2xoRlUzUmFWMUUwVjFka1l6TkxWMHBzT1ZKelNIYxAB,Грузинський Ресторан “MAMA NANA”,"Дуже атмосферне місце. І дуже смачне) Але насамперед дуже привітні, щирі люди, які нас зустрічали та пригощали як рідних!!! Ви - чудові) дякуємо! Щиро радимо це надзвичайне місце всім львівянам та гостям міста.",5,2026-02-07T15:42:01,210,33,дуже атмосферне місце і дуже смачне але насамперед дуже привітні щирі люди які нас зустрічали та пригощали як рідних ви чудові дякуємо щиро радимо це надзвичайне місце всім львівянам та гостям міста
Ci9DQUlRQUNvZENodHljRjlvT2tOR1VFRnNSMHczTFU5UFZsTk5lRWxHUWtSMVVXYxAB,Грузинський Ресторан “MAMA NANA”,"Невеликий заклад, чисто й тихо. Меню просте, порції стандартні. Підійде для нетривалого візиту.",5,2026-02-05T19:57:16,95,13,невеликий заклад чисто й тихо меню просте порції стандартні підійде для нетривалого візиту
Ci9DQUlRQUNvZENodHljRjlvT2xsWWRuWmxZVGREVTJOQ01XODNNV1ZtZWpCV2VGRRAB,Грузинський Ресторан “MAMA NANA”,The best khinkali I had in Lviv. The food is super tasty and the family running the business is super nice and welcoming.,5,2026-02-03T23:13:32,121,23,the best khinkali i had in lviv the food is super tasty and the family running the business is super nice and welcoming
Ci9DQUlRQUNvZENodHljRjlvT25KYVIza3pkRkYxVTJoMlFYWnpaRXBPY1hKelYxRRAB,Грузинський Ресторан “MAMA NANA”,Дуже смачно! Дуже привітній персонал! Рекомендую!,5,2026-02-01T19:11:43,49,6,дуже смачно дуже привітній персонал рекомендую
Ci9DQUlRQUNvZENodHljRjlvT200NE1FSmlWRU50Y25wNVZsVlFZbXAyTVdSMmIyYxAB,Грузинський Ресторан “MAMA NANA”,Чудовий ресторан. Гарна та спокійна атмосфера. Дуже смачна їжа та приємний персонал. Обов’язково прийдемо ще не раз. Дякуємо,5,2026-02-01T17:06:20,124,18,чудовий ресторан гарна та спокійна атмосфера дуже смачна їжа та приємний персонал обов’язково прийдемо ще не раз дякуємо
Ci9DQUlRQUNvZENodHljRjlvT2pKRmFFNTRjREpwWDA1aVpURkVUM0ZGZGtKdFlsRRAB,Грузинський Ресторан “MAMA NANA”,"Дуже рекомендую цей грузинський заклад із неймовірною атмосферою! Хачапурі соковиті, хінкалі ідеально приготовані, суп харчо зігріває шлунок і серце, гранатове вино—то любов з першого ковтка. Окремо хочеться відзначити гостинність та уважність хазяїна закладу, тут справді дбають про гостей. Інтер’єр затишний і теплий, хочеться повертатися знову.",5,2026-01-31T12:59:06,347,45,дуже рекомендую цей грузинський заклад із неймовірною атмосферою хачапурі соковиті хінкалі ідеально приготовані суп харчо зігріває шлунок і серце гранатове вино то любов з першого ковтка окремо хочеться відзначити гостинність та уважність хазяїна закладу тут справді дбають про гостей інтер’єр затишний і теплий хочеться повертатися знову
Ci9DQUlRQUNvZENodHljRjlvT2psMGVVUm9XbkoyYVZWNVV6RkRSRXhDTVZsdU1FRRAB,Грузинський Ресторан “MAMA NANA”,"Просто і зрозуміло, без зайвого. Страви нормальні, подали швидко.",5,2026-01-21T15:29:49,65,9,просто і зрозуміло без зайвого страви нормальні подали швидко
Ci9DQUlRQUNvZENodHljRjlvT25Gc2NETnphMmRXYzI5WWNVUk5ZVWwwVFU5QlpVRRAB,Грузинський Ресторан “MAMA NANA”,"Очень атмосферное место, приятный персонал и вкусная еда! Обязательно загляните, не пожалеете) большой выбор натуральных наливок, вкуснейший кофе и десерты к нему ❤️",5,2026-01-17T20:37:49,165,23,очень атмосферное место приятный персонал и вкусная еда обязательно загляните не пожалеете большой выбор натуральных наливок вкуснейший кофе и десерты к нему
Ci9DQUlRQUNvZENodHljRjlvT21SMFNHcFpOMWRvYTNBNE9XRlNNVVEzVGpkRmJWRRAB,Грузинський Ресторан “MAMA NANA”,"Зайшов повечеряти без попередніх планів. Подали швидко, страви були смачні та свіжі. Спокійна атмосфера, приємно посидіти.",5,2026-01-14T15:42:53,122,16,зайшов повечеряти без попередніх планів подали швидко страви були смачні та свіжі спокійна атмосфера приємно посидіти
Ci9DQUlRQUNvZENodHljRjlvT21aeVUzY3RkbHBIUmpGaldVaFZOelk0UlRoUFJXYxAB,Грузинський Ресторан “MAMA NANA”,"Дуже смачна кухня і атмосфера, все було швидко і якісно, дякую! Я тепер ваш постійний клієнт",5,2026-01-02T16:35:17,92,16,дуже смачна кухня і атмосфера все було швидко і якісно дякую я тепер ваш постійний клієнт
Ci9DQUlRQUNvZENodHljRjlvT2xSVFRFY3plbUZHZERKNVJqVkNkbkoxY2xkQlNIYxAB,Егерзунд Морепродукти,"Все було дуже смачно: норвезький суп, біла риба гриль і мідії гриль",5,2026-02-22T15:05:10,67,12,все було дуже смачно норвезький суп біла риба гриль і мідії гриль
Ci9DQUlRQUNvZENodHljRjlvT2tKdGEwUktkVzVSTTFSMVVVYzNjMU5OVFd0dVkxRRAB,Егерзунд Морепродукти,Все дуже дуже сподобалось,5,2026-02-22T14:35:36,25,4,все дуже дуже сподобалось
Ci9DQUlRQUNvZENodHljRjlvT205Vk0wOTJkMnRFZEhZNFJVWm1OVzVTU21nNFJFRRAB,Егерзунд Морепродукти,Найсмачніший ресторан морепродуктів,5,2026-02-22T12:59:26,35,3,найсмачніший ресторан морепродуктів
Ci9DQUlRQUNvZENodHljRjlvT25kb1UwSk9WVzFuTlZZM2NVZHBlSGRtWjFKRVVGRRAB,Егерзунд Морепродукти,"Була конфліктна ситуація, яку дуже достойно вирішили. Дякую Денису, ваш підхід в таких ситуаціях зразковий.",5,2026-02-17T17:08:03,107,15,була конфліктна ситуація яку дуже достойно вирішили дякую денису ваш підхід в таких ситуаціях зразковий
Ci9DQUlRQUNvZENodHljRjlvT2twc1EySldPWGRHTUhreWFFMXJZMlZXTm5seWQyYxAB,Егерзунд Морепродукти,"Питань до якості їжі нема, є питання до сервісу. Подзвонив на доставку, хотів дещо замовити. Виявилось, що немає вільних кур’єрів і доставка неможлива. Я запропонував зробити доставку на таксі за мій рахунок - мені відмовили. Не розумію в чому проблема викликати таксі і винести до таксі товар. Це я вже не говорю про те що я постійний клієнт. Клієнтоорієнтованість не дуже. Особливо це дивує в такий складний час для бізнеса.",2,2026-02-13T17:22:57,426,70,питань до якості їжі нема є питання до сервісу подзвонив на доставку хотів дещо замовити виявилось що немає вільних кур’єрів і доставка неможлива я запропонував зробити доставку на таксі за мій рахунок мені відмовили не розумію в чому проблема викликати таксі і винести до таксі товар це я вже не говорю про те що я постійний клієнт клієнтоорієнтованість не дуже особливо це дивує в такий складний час для бізнеса
Ci9DQUlRQUNvZENodHljRjlvT21KamRtNTZSVzg0ZFZRelpqSnBPVWN6WjBwaFYxRRAB,Егерзунд Морепродукти,"Чудова атмосфера, смачна їжа, доступне гриль меню, гарне обслуговування. Що ще потрібно? 🙂",5,2026-02-13T12:06:45,90,13,чудова атмосфера смачна їжа доступне гриль меню гарне обслуговування що ще потрібно
Ci9DQUlRQUNvZENodHljRjlvT21OTWR6WnZTMk5tYW5acE5rZFNjMXBxT0c5TFVWRRAB,Егерзунд Морепродукти,Рекомендую !,5,2026-02-10T12:38:03,12,2,рекомендую
Ci9DQUlRQUNvZENodHljRjlvT2kxalVscGthVEkyUkdFd1V5MHRNMlZXY1hVNExWRRAB,Кабінет,Не дорого та смачно,5,2026-01-25T14:03:46,19,4,не дорого та смачно
Ci9DQUlRQUNvZENodHljRjlvT2poemExOWFhRmx0YldSb1JHNW9WbXBaZGt0QllsRRAB,Кабінет,"Відвідали цілеспрямовано у суботу о 15 годині і враження дуже гарні: доброзичливий, фаховий персонал, затишний інтер’єр, смачна кава і смаколики, невелика кількість відвідувачів. У будні тут багато людей.",5,2025-10-25T15:28:14,204,28,відвідали цілеспрямовано у суботу о 15 годині і враження дуже гарні доброзичливий фаховий персонал затишний інтер’єр смачна кава і смаколики невелика кількість відвідувачів у будні тут багато людей
Ci9DQUlRQUNvZENodHljRjlvT2pKeVRGZHJPR0ZzUzJZdGNXNUxVMjl1Ym1Sd1kyYxAB,Кабінет,Хороші сніданки Непогана кава Красивий інтерʼєр,4,2025-09-30T15:17:53,47,6,хороші сніданки непогана кава красивий
ChZDSUhNMG9nS0VJQ0FnSUNMbnBPNk13EAE,Кабінет,більше не працюють,5,2024-06-19T12:48:23,18,3,більше не працюють
ChdDSUhNMG9nS0VJQ0FnSUR6bjduRjdRRRAB,Кабінет,"В кабінеті все як завжди чудово, ти не можеш нічогісінько сказати до поки не відчуєш його чарівну атмосферу, всі історії міста здається застрягли в його стінах та книгах, тут кожен куточок чув стільки таємниць та пліток (цей заклад якраз заточений для того, щоб саме посидіти та поговорити). Інтер’єр старовинний суперовий все крім нових гастро вітрин.",5,2024-06-13T16:16:11,352,55,в кабінеті все як завжди чудово ти не можеш нічогісінько сказати до поки не відчуєш його чарівну атмосферу всі історії міста здається застрягли в його стінах та книгах тут кожен куточок чув стільки таємниць та пліток цей заклад якраз заточений для того щоб саме посидіти та поговорити інтер’єр старовинний суперовий все крім нових гастро вітрин
ChdDSUhNMG9nS0VJQ0FnSUN6aWJIX2pnRRAB,Кабінет,👍🏻,5,2024-06-03T01:20:01,2,1,
ChZDSUhNMG9nS0VJQ0FnSUN6Z0o2OVBBEAE,Кабінет,"Зайшли підкріпитися солоденьким. Великий асортимент десертів, важко вибрати)) Проте, кожен знайшов те, що було по душі! Все смачно, кава хороша 😉",5,2024-05-29T16:43:09,145,21,зайшли підкріпитися солоденьким великий асортимент десертів важко вибрати проте кожен знайшов те що було по душі все смачно кава хороша
ChZDSUhNMG9nS0VJQ0FnSURaLVBmMEdnEAE,Кабінет,Тут нема більше ресторана.,1,2023-09-24T10:14:22,26,4,тут нема більше ресторана
ChZDSUhNMG9nS0VJQ0FnSUNEclpfb2RREAE,Кабінет,НЕ ПРАЦЮЄ,1,2024-03-31T10:27:50,9,2,не працює
ChdDSUhNMG9nS0VJQ0FnSURWeDk2ejZRRRAB,Кабінет,"Кондитерка отличная, атмосфера спокойная и умиротворяющая",5,2023-12-17T12:24:57,57,6,кондитерка отличная атмосфера спокойная и умиротворяющая
ChZDSUhNMG9nS0VJQ0FnSUQxeGZqcFRREAE,Кабінет,"Чудесное место, изысканный интерьер, необычные десерты. С удовольствием провела время",5,2024-01-08T17:37:00,85,10,чудесное место изысканный интерьер необычные десерты с удовольствием провела время
ChZDSUhNMG9nS0VJQ0FnSUMxaXVhQUZnEAE,Кабінет,"Заклад атмосферний, затишний. Десерти смачні, але у фісташковій крихті можуть бути крихти шкаралупи, тому пережовуйте поволі",4,2023-12-27T08:58:59,124,16,заклад атмосферний затишний десерти смачні але у фісташковій крихті можуть бути крихти шкаралупи тому пережовуйте поволі
